slug,brand,name,category,label,declaredType,detectedType,url,formatValid,duplicateCount,status,httpStatus,finalUrl,redirectCount,expectedDomain,domainMatch,checkedAt,note
maison-margiela-1,Maison Margiela,レプリカ ジャズクラブ,purchase,official,product,,https://www.maisonmargiela-fragrances.us/fragrances/replica/replica-jazz-club/MM008.html,true,2,blocked,403,https://www.maisonmargiela-fragrances.us/fragrances/replica/replica-jazz-club/MM008.html,0,www.maisonmargiela-fragrances.us,true,2026-07-18T12:40:02.793Z,duplicate_url_across_fields
maison-margiela-1,Maison Margiela,レプリカ ジャズクラブ,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00pl3fn.k90d6b94.g00pl3fn.k90d70c3/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fwish%2F10050360%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fwish%2Fi%2F10056538%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/wish/10050360/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:40:13.805Z,
maison-margiela-1,Maison Margiela,レプリカ ジャズクラブ,source,1:official,,,https://www.maisonmargiela-fragrances.us/fragrances/replica/replica-jazz-club/MM008.html,true,2,blocked,403,https://www.maisonmargiela-fragrances.us/fragrances/replica/replica-jazz-club/MM008.html,0,www.maisonmargiela-fragrances.us,true,2026-07-18T12:40:14.342Z,duplicate_url_across_fields
dior-5,Dior,ソヴァージュ エリクシール,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00pu2mn.k90d68f9.g00pu2mn.k90d7381/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fcosmelink%2F3348901567572%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fcosmelink%2Fi%2F10073737%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/cosmelink/3348901567572/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:40:25.482Z,
bvlgari-1,Bvlgari,マン イン ブラック,purchase,official,product,,https://www.bulgari.com/ja-jp/product/42379,true,2,blocked,403,https://www.bulgari.com/ja-jp/product/42379,0,www.bulgari.com,true,2026-07-18T12:40:26.004Z,duplicate_url_across_fields
bvlgari-1,Bvlgari,マン イン ブラック,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00ss3zn.k90d6334.g00ss3zn.k90d7b5a/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fkousuiandco%2Fpage-bvl025-060%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fkousuiandco%2Fi%2F10015694%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/kousuiandco/page-bvl025-060/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:40:36.960Z,
bvlgari-1,Bvlgari,マン イン ブラック,source,1:official,,,https://www.bulgari.com/ja-jp/product/42379,true,2,blocked,403,https://www.bulgari.com/ja-jp/product/42379,0,www.bulgari.com,true,2026-07-18T12:40:37.500Z,duplicate_url_across_fields
viktor-rolf-2,Viktor&Rolf,スパイスボム,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00t2xcn.k90d6542.g00t2xcn.k90d7130/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fstrawberrynet-beauty%2F138493%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fstrawberrynet-beauty%2Fi%2F10019158%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/strawberrynet-beauty/138493/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:40:48.513Z,
maison-francis-kurkdjian-1,Maison Francis Kurkdjian,バカラ ルージュ 540,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00ss3zn.k90d6334.g00ss3zn.k90d7b5a/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fkousuiandco%2Fmai005-200%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fkousuiandco%2Fi%2F10007724%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/kousuiandco/mai005-200/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:40:59.376Z,
versace-3,Versace,エロス フレイム,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00pv5mn.k90d6eb3.g00pv5mn.k90d71f1/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fkousuimonogatari%2Fver1333%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fkousuimonogatari%2Fi%2F10049546%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/kousuimonogatari/ver1333/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:41:10.349Z,
chanel-4,Chanel,ブルー ドゥ シャネル EDP,purchase,official,product,,https://www.chanel.com/jp/fragrance/p/107360/bleu-de-chanel-eau-de-parfum-spray/,true,2,blocked,403,https://www.chanel.com/jp/fragrance/p/107360/bleu-de-chanel-eau-de-parfum-spray/,0,www.chanel.com,true,2026-07-18T12:41:10.897Z,duplicate_url_across_fields
chanel-4,Chanel,ブルー ドゥ シャネル EDP,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00svf6n.k90d68b6.g00svf6n.k90d7eab/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fbrilliantworld%2Fchanel-blue-edp%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fbrilliantworld%2Fi%2F10001493%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/brilliantworld/chanel-blue-edp/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:41:21.850Z,
chanel-4,Chanel,ブルー ドゥ シャネル EDP,source,1:official,,,https://www.chanel.com/jp/fragrance/p/107350/bleu-de-chanel-eau-de-parfum-spray/,true,1,blocked,403,https://www.chanel.com/jp/fragrance/p/107350/bleu-de-chanel-eau-de-parfum-spray/,0,www.chanel.com,true,2026-07-18T12:41:22.375Z,
chanel-4,Chanel,ブルー ドゥ シャネル EDP,source,2:official,,,https://www.chanel.com/jp/fragrance/p/107360/bleu-de-chanel-eau-de-parfum-spray/,true,2,blocked,403,https://www.chanel.com/jp/fragrance/p/107360/bleu-de-chanel-eau-de-parfum-spray/,0,www.chanel.com,true,2026-07-18T12:41:22.907Z,duplicate_url_across_fields
tom-ford-2,Tom Ford,オード ウッド,purchase,official,product,,https://www.tomfordbeauty.com/products/oud-wood-eau-de-parfum,true,2,ok,200,https://www.tomfordbeauty.com/products/oud-wood-eau-de-parfum,0,www.tomfordbeauty.com,true,2026-07-18T12:41:23.563Z,duplicate_url_across_fields
tom-ford-2,Tom Ford,オード ウッド,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00pu2mn.k90d68f9.g00pu2mn.k90d7381/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fcosmelink%2F1059081924%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fcosmelink%2Fi%2F10079438%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/cosmelink/1059081924/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:41:34.459Z,
tom-ford-2,Tom Ford,オード ウッド,source,1:official,,,https://www.tomfordbeauty.com/products/oud-wood-eau-de-parfum,true,2,ok,200,https://www.tomfordbeauty.com/products/oud-wood-eau-de-parfum,0,www.tomfordbeauty.com,true,2026-07-18T12:41:35.109Z,duplicate_url_across_fields
hermes-3,Hermès,テール ド エルメス,purchase,official,product,,https://www.hermes.com/jp/ja/product/%E3%82%AA%E3%83%BC-%E3%83%89-%E3%83%88%E3%83%AF%E3%83%AC-%E3%80%8A%E3%83%86%E3%83%BC%E3%83%AB-%E3%83%89%E3%82%A5-%E3%82%A8%E3%83%AB%E3%83%A1%E3%82%B9%E3%80%8B-V107189V0/,true,2,blocked,403,https://www.hermes.com/jp/ja/product/%E3%82%AA%E3%83%BC-%E3%83%89-%E3%83%88%E3%83%AF%E3%83%AC-%E3%80%8A%E3%83%86%E3%83%BC%E3%83%AB-%E3%83%89%E3%82%A5-%E3%82%A8%E3%83%AB%E3%83%A1%E3%82%B9%E3%80%8B-V107189V0/,0,www.hermes.com,true,2026-07-18T12:41:35.618Z,duplicate_url_across_fields
hermes-3,Hermès,テール ド エルメス,source,1:official,,,https://www.hermes.com/jp/ja/product/%E3%82%AA%E3%83%BC-%E3%83%89-%E3%83%88%E3%83%AF%E3%83%AC-%E3%80%8A%E3%83%86%E3%83%BC%E3%83%AB-%E3%83%89%E3%82%A5-%E3%82%A8%E3%83%AB%E3%83%A1%E3%82%B9%E3%80%8B-V107189V0/,true,2,blocked,403,https://www.hermes.com/jp/ja/product/%E3%82%AA%E3%83%BC-%E3%83%89-%E3%83%88%E3%83%AF%E3%83%AC-%E3%80%8A%E3%83%86%E3%83%BC%E3%83%AB-%E3%83%89%E3%82%A5-%E3%82%A8%E3%83%AB%E3%83%A1%E3%82%B9%E3%80%8B-V107189V0/,0,www.hermes.com,true,2026-07-18T12:41:36.138Z,duplicate_url_across_fields
dior-6,Dior,ファーレンハイト,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00pu2mn.k90d68f9.g00pu2mn.k90d7381/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fcosmelink%2F3348900012219%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fcosmelink%2Fi%2F10050667%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/cosmelink/3348900012219/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:41:47.137Z,
creed-1,Creed,アバントゥス,purchase,official,product,,https://www.creedfragrance.com/p/aventus/12870029/,true,2,ok,200,https://www.creedfragrance.com/p/aventus/12870029/,0,www.creedfragrance.com,true,2026-07-18T12:41:48.017Z,duplicate_url_across_fields
creed-1,Creed,アバントゥス,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00ss3zn.k90d6334.g00ss3zn.k90d7b5a/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fkousuiandco%2Fcre008-050%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fkousuiandco%2Fi%2F10011405%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://transition.afl.rakuten.co.jp/items/list?surl=kousuiandco&iurl=cre008-050&e=dd2441b1c3c920048441c07a80c40d21442e40f8a81cf4f51e74352bd7e14370&scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:41:48.901Z,
creed-1,Creed,アバントゥス,source,1:official,,,https://www.creedfragrance.com/p/aventus/12870029/,true,2,ok,200,https://www.creedfragrance.com/p/aventus/12870029/,0,www.creedfragrance.com,true,2026-07-18T12:41:49.703Z,duplicate_url_across_fields
giorgio-armani-2,Giorgio Armani,アルマーニ コード,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00u8bsn.k90d64f6.g00u8bsn.k90d7cb7/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Farmanibeauty%2Fjp-0110-arm%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Farmanibeauty%2Fi%2F10000166%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/armanibeauty/jp-0110-arm/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:42:00.471Z,
le-labo-1,Le Labo,サンタル 33,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00rs0cn.k90d6987.g00rs0cn.k90d76e3/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Frush-mall%2Flelabo-004%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frush-mall%2Fi%2F10019277%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/rush-mall/lelabo-004/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:42:11.342Z,
diptyque-1,Diptyque,タムダオ,purchase,official,product,,https://www.diptyqueparis.com/ja_jp/p/fragrances/eaux-de-toilette/tam-dao-eau-de-toilette-100ml-1.html,true,2,ok,200,https://www.diptyqueparis.com/ja_jp/p/fragrances/eaux-de-toilette/tam-dao-eau-de-toilette-100ml-1.html,0,www.diptyqueparis.com,true,2026-07-18T12:42:11.846Z,duplicate_url_across_fields
diptyque-1,Diptyque,タムダオ,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00ss3zn.k90d6334.g00ss3zn.k90d7b5a/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fkousuiandco%2Fdip019-100%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fkousuiandco%2Fi%2F10015556%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/kousuiandco/dip019-100/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:42:22.709Z,
diptyque-1,Diptyque,タムダオ,source,1:official,,,https://www.diptyqueparis.com/ja_jp/p/fragrances/eaux-de-toilette/tam-dao-eau-de-toilette-100ml-1.html,true,2,ok,200,https://www.diptyqueparis.com/ja_jp/p/fragrances/eaux-de-toilette/tam-dao-eau-de-toilette-100ml-1.html,0,www.diptyqueparis.com,true,2026-07-18T12:42:23.198Z,duplicate_url_across_fields
byredo-1,Byredo,ジプシー ウォーター,purchase,official,product,,https://www.byredo.com/ja_jp/p/gypsy-water-eau-de-parfum,true,2,ok,200,https://www.byredo.com/ja_jp/p/gypsy-water-eau-de-parfum,0,www.byredo.com,true,2026-07-18T12:42:24.225Z,duplicate_url_across_fields
byredo-1,Byredo,ジプシー ウォーター,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00pv5mn.k90d6eb3.g00pv5mn.k90d71f1/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fkousuimonogatari%2Fbyr1001%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fkousuimonogatari%2Fi%2F10049827%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/kousuimonogatari/byr1001/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:42:35.215Z,
byredo-1,Byredo,ジプシー ウォーター,source,1:official,,,https://www.byredo.com/ja_jp/p/gypsy-water-eau-de-parfum,true,2,ok,200,https://www.byredo.com/ja_jp/p/gypsy-water-eau-de-parfum,0,www.byredo.com,true,2026-07-18T12:42:36.276Z,duplicate_url_across_fields
dunhill-1,Dunhill,アイコン,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00q3lln.k90d651b.g00q3lln.k90d77e2/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fcosmetch%2F85715806406%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fcosmetch%2Fi%2F10056188%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://transition.afl.rakuten.co.jp/items/list?surl=cosmetch&iurl=85715806406&e=daaa624422d222f5aa2ab91cf6fe4f173e006d1552aac00bc86f6508968fc9f7&scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:42:37.081Z,
prada-2,Prada,ルオム,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00uvszn.k90d68a0.g00uvszn.k90d739a/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fezcoshop%2F585029%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fezcoshop%2Fi%2F10000026%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/ezcoshop/585029/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:42:47.886Z,
montblanc-2,Montblanc,エクスプローラー,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00r2fjn.k90d6872.g00r2fjn.k90d7745/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fblanc-lapin%2Fmob1m0000009%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fblanc-lapin%2Fi%2F10162421%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://transition.afl.rakuten.co.jp/items/list?surl=blanc-lapin&iurl=mob1m0000009&e=75d0ecb47119944ce6d5e05041c6b5c5137323d82de174087d62e81bb75bdaa5&scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:42:48.707Z,
jo-malone-4,Jo Malone,ウッドセージ & シーソルト,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00sw7hn.k90d6e3d.g00sw7hn.k90d72dc/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjomalone%2F32241l41601%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjomalone%2Fi%2F10000825%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/jomalone/32241l41601/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:42:59.612Z,
hugo-boss-1,Hugo Boss,ボス ボトルド,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00rf2sn.k90d6927.g00rf2sn.k90d73ba/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fbesba%2Fhug-021%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fbesba%2Fi%2F10011639%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/besba/hug-021/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:43:10.492Z,
dior-7,Dior,ディオール オム,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00pu2mn.k90d68f9.g00pu2mn.k90d7381/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fcosmelink%2F3348901126342%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fcosmelink%2Fi%2F10048884%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://transition.afl.rakuten.co.jp/items/list?surl=cosmelink&iurl=3348901126342&e=f484b38acb5f4d1c205dad5d5dd84efb6f67a9bf758f180af1af933331b2e3fb&scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:43:11.283Z,
givenchy-1,Givenchy,ジェントルマン ブシ,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00un4mn.k90d6881.g00un4mn.k90d7aed/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fluxs%2F13800912004%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fluxs%2Fi%2F10015560%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/luxs/13800912004/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:43:22.065Z,
tom-ford-3,Tom Ford,ブラック オーキッド,purchase,official,product,,https://www.tomfordbeauty.com/products/black-orchid-eau-de-parfum,true,2,ok,200,https://www.tomfordbeauty.com/products/black-orchid-eau-de-parfum,0,www.tomfordbeauty.com,true,2026-07-18T12:43:22.733Z,duplicate_url_across_fields
tom-ford-3,Tom Ford,ブラック オーキッド,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00pu2mn.k90d68f9.g00pu2mn.k90d7381/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fcosmelink%2F1059000055%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fcosmelink%2Fi%2F10078769%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/cosmelink/1059000055/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:43:33.596Z,
tom-ford-3,Tom Ford,ブラック オーキッド,source,1:official,,,https://www.tomfordbeauty.com/products/black-orchid-eau-de-parfum,true,2,ok,200,https://www.tomfordbeauty.com/products/black-orchid-eau-de-parfum,0,www.tomfordbeauty.com,true,2026-07-18T12:43:34.256Z,duplicate_url_across_fields
aramis-1,Aramis,アラミス,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00pv5mn.k90d6eb3.g00pv5mn.k90d71f1/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fkousuimonogatari%2F1080332%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fkousuimonogatari%2Fi%2F10013563%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/kousuimonogatari/1080332/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:43:45.162Z,
chanel-5,Chanel,プール ムッシュ,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00pv5mn.k90d6eb3.g00pv5mn.k90d71f1/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fkousuimonogatari%2F1184426%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fkousuimonogatari%2Fi%2F10015068%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/kousuimonogatari/1184426/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:43:56.066Z,
ysl-5,YSL,クロス,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00rv9hn.k90d606b.g00rv9hn.k90d794d/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fbrandacross%2F158715%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fbrandacross%2Fi%2F10012153%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/brandacross/158715/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:44:06.945Z,
guerlain-3,Guerlain,ミツコ,purchase,official,product,,https://www.guerlain.com/jp/ja-jp/p/les-legendaires-mitsouko---eau-de-parfum-024104.html,true,2,blocked,403,https://www.guerlain.com/jp/ja-jp/p/les-legendaires-mitsouko---eau-de-parfum-024104.html,0,www.guerlain.com,true,2026-07-18T12:44:07.518Z,duplicate_url_across_fields
guerlain-3,Guerlain,ミツコ,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00txi5n.k90d68cf.g00txi5n.k90d7a43/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fhline-international%2F372656%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fhline-international%2Fi%2F10048258%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/hline-international/372656/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:44:19.484Z,
guerlain-3,Guerlain,ミツコ,source,1:official,,,https://www.guerlain.com/jp/ja-jp/p/les-legendaires-mitsouko---eau-de-parfum-024104.html,true,2,blocked,403,https://www.guerlain.com/jp/ja-jp/p/les-legendaires-mitsouko---eau-de-parfum-024104.html,0,www.guerlain.com,true,2026-07-18T12:44:19.996Z,duplicate_url_across_fields
chanel-6,Chanel,アンテウス,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00quion.k90d6868.g00quion.k90d7b95/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fosharecafe%2F10002171%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fosharecafe%2Fi%2F10002171%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/osharecafe/10002171/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T12:44:31.118Z,
shiro-1,SHIRO,サボン オードパルファン,purchase,official,product,,https://shiro-shiro.jp/item/12702.html,true,2,redirect,200,https://shiro-shiro.jp/ec/pro/disp/1/12702,2,shiro-shiro.jp,true,2026-07-18T12:44:32.367Z,duplicate_url_across_fields
