slug,brand,name,category,label,declaredType,detectedType,url,formatValid,duplicateCount,status,httpStatus,finalUrl,redirectCount,expectedDomain,domainMatch,checkedAt,note
azzaro-3,Azzaro,ワンテッド,purchase,official,product,,https://www.azzaro.com/en/fragrances/azzaro-wanted/eau-de-toilette,true,2,ok,200,https://www.azzaro.com/en/fragrances/azzaro-wanted/eau-de-toilette,0,www.azzaro.com,true,2026-07-18T14:22:43.569Z,duplicate_url_across_fields
azzaro-3,Azzaro,ワンテッド,source,1:official,,,https://www.azzaro.com/en/fragrances/azzaro-wanted/eau-de-toilette,true,2,ok,200,https://www.azzaro.com/en/fragrances/azzaro-wanted/eau-de-toilette,0,www.azzaro.com,true,2026-07-18T14:22:44.529Z,duplicate_url_across_fields
maison-francis-kurkdjian-1,Maison Francis Kurkdjian,バカラ ルージュ 540,purchase,official,product,,https://www.baccarat.com/en_jp/fragrance/all-fragrance/perfumes/baccarat-rouge-540-eau-de-parfum-70-ml-2810839.html,true,2,ok,200,https://www.baccarat.com/en_jp/fragrance/all-fragrance/perfumes/baccarat-rouge-540-eau-de-parfum-70-ml-2810839.html,0,www.baccarat.com,true,2026-07-18T14:22:45.199Z,duplicate_url_across_fields
maison-francis-kurkdjian-1,Maison Francis Kurkdjian,バカラ ルージュ 540,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00ss3zn.k90d6334.g00ss3zn.k90d7b5a/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fkousuiandco%2Fmai005-200%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fkousuiandco%2Fi%2F10007724%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/kousuiandco/mai005-200/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T14:22:55.622Z,
maison-francis-kurkdjian-1,Maison Francis Kurkdjian,バカラ ルージュ 540,source,1:official,,,https://www.baccarat.com/en_jp/fragrance/all-fragrance/perfumes/baccarat-rouge-540-eau-de-parfum-70-ml-2810839.html,true,2,ok,200,https://www.baccarat.com/en_jp/fragrance/all-fragrance/perfumes/baccarat-rouge-540-eau-de-parfum-70-ml-2810839.html,0,www.baccarat.com,true,2026-07-18T14:22:45.786Z,duplicate_url_across_fields
versace-3,Versace,エロス フレイム,purchase,official,product,,https://www.versace.com/us/en/men/accessories/fragrances-body-care/eros-flame/eros-flame-edp-100-ml-red/R741010-R100MLS_RNUL.html,true,2,blocked,403,https://www.versace.com/us/en/men/accessories/fragrances-body-care/eros-flame/eros-flame-edp-100-ml-red/R741010-R100MLS_RNUL.html,0,www.versace.com,true,2026-07-18T14:22:46.425Z,duplicate_url_across_fields
versace-3,Versace,エロス フレイム,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00pv5mn.k90d6eb3.g00pv5mn.k90d71f1/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fkousuimonogatari%2Fver1333%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fkousuimonogatari%2Fi%2F10049546%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/kousuimonogatari/ver1333/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T14:22:57.353Z,
versace-3,Versace,エロス フレイム,source,1:official,,,https://www.versace.com/us/en/men/accessories/fragrances-body-care/eros-flame/eros-flame-edp-100-ml-red/R741010-R100MLS_RNUL.html,true,2,blocked,403,https://www.versace.com/us/en/men/accessories/fragrances-body-care/eros-flame/eros-flame-edp-100-ml-red/R741010-R100MLS_RNUL.html,0,www.versace.com,true,2026-07-18T14:22:51.166Z,duplicate_url_across_fields
dior-6,Dior,ファーレンハイト,purchase,official,product,,https://www.dior.com/ja_jp/beauty/products/%E3%83%95%E3%82%A1%E3%83%BC%E3%83%AC%E3%83%B3%E3%83%8F%E3%82%A4%E3%83%88-%E3%82%AA%E3%83%BC%E3%83%89%E3%82%A5-%E3%83%88%E3%83%AF%E3%83%AC-F006624009.html,true,2,blocked,403,https://www.dior.com/ja_jp/beauty/products/%E3%83%95%E3%82%A1%E3%83%BC%E3%83%AC%E3%83%B3%E3%83%8F%E3%82%A4%E3%83%88-%E3%82%AA%E3%83%BC%E3%83%89%E3%82%A5-%E3%83%88%E3%83%AF%E3%83%AC-F006624009.html,0,www.dior.com,true,2026-07-18T14:22:51.360Z,duplicate_url_across_fields
dior-6,Dior,ファーレンハイト,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00pu2mn.k90d68f9.g00pu2mn.k90d7381/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fcosmelink%2F3348900012219%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fcosmelink%2Fi%2F10050667%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/cosmelink/3348900012219/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T14:23:02.358Z,
dior-6,Dior,ファーレンハイト,source,1:official,,,https://www.dior.com/ja_jp/beauty/products/%E3%83%95%E3%82%A1%E3%83%BC%E3%83%AC%E3%83%B3%E3%83%8F%E3%82%A4%E3%83%88-%E3%82%AA%E3%83%BC%E3%83%89%E3%82%A5-%E3%83%88%E3%83%AF%E3%83%AC-F006624009.html,true,2,blocked,403,https://www.dior.com/ja_jp/beauty/products/%E3%83%95%E3%82%A1%E3%83%BC%E3%83%AC%E3%83%B3%E3%83%8F%E3%82%A4%E3%83%88-%E3%82%AA%E3%83%BC%E3%83%89%E3%82%A5-%E3%83%88%E3%83%AF%E3%83%AC-F006624009.html,0,www.dior.com,true,2026-07-18T14:22:51.891Z,duplicate_url_across_fields
giorgio-armani-2,Giorgio Armani,アルマーニ コード,purchase,official,search,,https://www.giorgioarmanibeauty-usa.com/fragrances/mens-cologne/armani-code/,true,2,blocked,403,https://www.giorgioarmanibeauty-usa.com/fragrances/mens-cologne/armani-code/,0,www.giorgioarmanibeauty-usa.com,true,2026-07-18T14:22:52.636Z,duplicate_url_across_fields
giorgio-armani-2,Giorgio Armani,アルマーニ コード,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00u8bsn.k90d64f6.g00u8bsn.k90d7cb7/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Farmanibeauty%2Fjp-0110-arm%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Farmanibeauty%2Fi%2F10000166%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/armanibeauty/jp-0110-arm/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T14:23:03.605Z,
giorgio-armani-2,Giorgio Armani,アルマーニ コード,source,1:official,,,https://www.giorgioarmanibeauty-usa.com/fragrances/mens-cologne/armani-code/,true,2,blocked,403,https://www.giorgioarmanibeauty-usa.com/fragrances/mens-cologne/armani-code/,0,www.giorgioarmanibeauty-usa.com,true,2026-07-18T14:22:56.183Z,duplicate_url_across_fields
le-labo-1,Le Labo,サンタル 33,purchase,official,product,,https://www.lelabofragrances.jp/products/santal-33_144,true,2,ok,200,https://www.lelabofragrances.jp/products/santal-33_144,0,www.lelabofragrances.jp,true,2026-07-18T14:22:57.052Z,duplicate_url_across_fields
le-labo-1,Le Labo,サンタル 33,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00rs0cn.k90d6987.g00rs0cn.k90d76e3/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Frush-mall%2Flelabo-004%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frush-mall%2Fi%2F10019277%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/rush-mall/lelabo-004/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T14:23:08.168Z,
le-labo-1,Le Labo,サンタル 33,source,1:official,,,https://www.lelabofragrances.jp/products/santal-33_144,true,2,ok,200,https://www.lelabofragrances.jp/products/santal-33_144,0,www.lelabofragrances.jp,true,2026-07-18T14:22:58.033Z,duplicate_url_across_fields
dunhill-1,Dunhill,アイコン,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00q3lln.k90d651b.g00q3lln.k90d77e2/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fcosmetch%2F85715806406%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fcosmetch%2Fi%2F10056188%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://transition.afl.rakuten.co.jp/items/list?surl=cosmetch&iurl=85715806406&e=daaa624422d222f5aa2ab91cf6fe4f173e006d1552aac00bc86f6508968fc9f7&scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T14:22:59.052Z,
prada-2,Prada,ルオム,purchase,official,product,,https://www.prada-beauty.com/fragrance/lhomme-prada/lhomme-prada-eau-de-toilette/MPL01352.html,true,2,blocked,403,https://www.prada-beauty.com/fragrance/lhomme-prada/lhomme-prada-eau-de-toilette/MPL01352.html,0,www.prada-beauty.com,true,2026-07-18T14:22:59.804Z,duplicate_url_across_fields
prada-2,Prada,ルオム,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00uvszn.k90d68a0.g00uvszn.k90d739a/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fezcoshop%2F585029%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fezcoshop%2Fi%2F10000026%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/ezcoshop/585029/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T14:23:10.648Z,
prada-2,Prada,ルオム,source,1:official,,,https://www.prada-beauty.com/fragrance/lhomme-prada/lhomme-prada-eau-de-toilette/MPL01352.html,true,2,blocked,403,https://www.prada-beauty.com/fragrance/lhomme-prada/lhomme-prada-eau-de-toilette/MPL01352.html,0,www.prada-beauty.com,true,2026-07-18T14:23:02.884Z,duplicate_url_across_fields
john-varvatos-1,John Varvatos,アーティザン,purchase,official,product,,https://www.johnvarvatos.com/accessories/fragrance/artisan-4.2-oz/873824001184.html,true,2,blocked,403,https://www.johnvarvatos.com/accessories/fragrance/artisan-4.2-oz/873824001184.html,0,www.johnvarvatos.com,true,2026-07-18T14:23:03.477Z,duplicate_url_across_fields
john-varvatos-1,John Varvatos,アーティザン,source,1:official,,,https://www.johnvarvatos.com/accessories/fragrance/artisan-4.2-oz/873824001184.html,true,2,blocked,403,https://www.johnvarvatos.com/accessories/fragrance/artisan-4.2-oz/873824001184.html,0,www.johnvarvatos.com,true,2026-07-18T14:23:04.068Z,duplicate_url_across_fields
montblanc-2,Montblanc,エクスプローラー,purchase,official,product,,https://www.montblanc.com/en-us/explorer-eau-de-parfum-100-ml-MB124069.html,true,2,timeout,,https://www.montblanc.com/en-us/explorer-eau-de-parfum-100-ml-MB124069.html,0,www.montblanc.com,true,2026-07-18T14:23:29.697Z,timeout;duplicate_url_across_fields
montblanc-2,Montblanc,エクスプローラー,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00r2fjn.k90d6872.g00r2fjn.k90d7745/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fblanc-lapin%2Fmob1m0000009%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fblanc-lapin%2Fi%2F10162421%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://transition.afl.rakuten.co.jp/items/list?surl=blanc-lapin&iurl=mob1m0000009&e=75d0ecb47119944ce6d5e05041c6b5c5137323d82de174087d62e81bb75bdaa5&scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T14:23:05.154Z,
montblanc-2,Montblanc,エクスプローラー,source,1:official,,,https://www.montblanc.com/en-us/explorer-eau-de-parfum-100-ml-MB124069.html,true,2,timeout,,https://www.montblanc.com/en-us/explorer-eau-de-parfum-100-ml-MB124069.html,0,www.montblanc.com,true,2026-07-18T14:23:31.233Z,timeout;duplicate_url_across_fields
jo-malone-4,Jo Malone,ウッドセージ & シーソルト,purchase,official,product,,https://www.jomalone.jp/product/25946/32241/colognes/wood-sage-sea-salt-cologne,true,2,blocked,403,https://www.jomalone.jp/product/25946/32241/colognes/wood-sage-sea-salt-cologne,0,www.jomalone.jp,true,2026-07-18T14:23:08.705Z,duplicate_url_across_fields
jo-malone-4,Jo Malone,ウッドセージ & シーソルト,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00sw7hn.k90d6e3d.g00sw7hn.k90d72dc/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjomalone%2F32241l41601%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjomalone%2Fi%2F10000825%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/jomalone/32241l41601/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T14:23:19.622Z,
jo-malone-4,Jo Malone,ウッドセージ & シーソルト,source,1:official,,,https://www.jomalone.jp/product/25946/32241/colognes/wood-sage-sea-salt-cologne,true,2,blocked,403,https://www.jomalone.jp/product/25946/32241/colognes/wood-sage-sea-salt-cologne,0,www.jomalone.jp,true,2026-07-18T14:23:11.167Z,duplicate_url_across_fields
hugo-boss-1,Hugo Boss,ボス ボトルド,purchase,official,product,,https://www.hugoboss.com/us/boss-bottled-eau-de-toilette-100-ml/hbna58000026_999.html,true,2,blocked,403,https://www.hugoboss.com/us/boss-bottled-eau-de-toilette-100-ml/hbna58000026_999.html,0,www.hugoboss.com,true,2026-07-18T14:23:11.795Z,duplicate_url_across_fields
hugo-boss-1,Hugo Boss,ボス ボトルド,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00rf2sn.k90d6927.g00rf2sn.k90d73ba/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fbesba%2Fhug-021%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fbesba%2Fi%2F10011639%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/besba/hug-021/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T14:23:22.620Z,
hugo-boss-1,Hugo Boss,ボス ボトルド,source,1:official,,,https://www.hugoboss.com/us/boss-bottled-eau-de-toilette-100-ml/hbna58000026_999.html,true,2,blocked,403,https://www.hugoboss.com/us/boss-bottled-eau-de-toilette-100-ml/hbna58000026_999.html,0,www.hugoboss.com,true,2026-07-18T14:23:20.131Z,duplicate_url_across_fields
dior-7,Dior,ディオール オム,purchase,official,product,,https://www.dior.com/ja_jp/beauty/products/%E3%83%87%E3%82%A3%E3%82%AA%E3%83%BC%E3%83%AB-%E3%82%AA%E3%83%A0-%E3%82%AA%E3%83%BC%E3%83%89%E3%82%A5-%E3%83%88%E3%83%AF%E3%83%AC-C099600156.html,true,2,blocked,403,https://www.dior.com/ja_jp/beauty/products/%E3%83%87%E3%82%A3%E3%82%AA%E3%83%BC%E3%83%AB-%E3%82%AA%E3%83%A0-%E3%82%AA%E3%83%BC%E3%83%89%E3%82%A5-%E3%83%88%E3%83%AF%E3%83%AC-C099600156.html,0,www.dior.com,true,2026-07-18T14:23:20.715Z,duplicate_url_across_fields
dior-7,Dior,ディオール オム,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00pu2mn.k90d68f9.g00pu2mn.k90d7381/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fcosmelink%2F3348901126342%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fcosmelink%2Fi%2F10048884%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://transition.afl.rakuten.co.jp/items/list?surl=cosmelink&iurl=3348901126342&e=f484b38acb5f4d1c205dad5d5dd84efb6f67a9bf758f180af1af933331b2e3fb&scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T14:23:21.520Z,
dior-7,Dior,ディオール オム,source,1:official,,,https://www.dior.com/ja_jp/beauty/products/%E3%83%87%E3%82%A3%E3%82%AA%E3%83%BC%E3%83%AB-%E3%82%AA%E3%83%A0-%E3%82%AA%E3%83%BC%E3%83%89%E3%82%A5-%E3%83%88%E3%83%AF%E3%83%AC-C099600156.html,true,2,blocked,403,https://www.dior.com/ja_jp/beauty/products/%E3%83%87%E3%82%A3%E3%82%AA%E3%83%BC%E3%83%AB-%E3%82%AA%E3%83%A0-%E3%82%AA%E3%83%BC%E3%83%89%E3%82%A5-%E3%83%88%E3%83%AF%E3%83%AC-C099600156.html,0,www.dior.com,true,2026-07-18T14:23:22.014Z,duplicate_url_across_fields
givenchy-1,Givenchy,ジェントルマン ブシ,purchase,official,product,,https://www.givenchybeauty.com/us/p/gentleman-boisee-P011122.html,true,2,blocked,403,https://www.givenchybeauty.com/us/p/gentleman-boisee-P011122.html,0,www.givenchybeauty.com,true,2026-07-18T14:23:22.838Z,duplicate_url_across_fields
givenchy-1,Givenchy,ジェントルマン ブシ,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00un4mn.k90d6881.g00un4mn.k90d7aed/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fluxs%2F13800912004%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fluxs%2Fi%2F10015560%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/luxs/13800912004/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T14:23:33.473Z,
givenchy-1,Givenchy,ジェントルマン ブシ,source,1:official,,,https://www.givenchybeauty.com/us/p/gentleman-boisee-P011122.html,true,2,blocked,403,https://www.givenchybeauty.com/us/p/gentleman-boisee-P011122.html,0,www.givenchybeauty.com,true,2026-07-18T14:23:23.366Z,duplicate_url_across_fields
aramis-1,Aramis,アラミス,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00pv5mn.k90d6eb3.g00pv5mn.k90d71f1/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fkousuimonogatari%2F1080332%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fkousuimonogatari%2Fi%2F10013563%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/kousuimonogatari/1080332/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T14:23:34.257Z,
chanel-5,Chanel,プール ムッシュ,purchase,official,product,,https://www.chanel.com/fr/parfums/p/117460/pour-monsieur-eau-de-toilette-vaporisateur/,true,2,blocked,403,https://www.chanel.com/fr/parfums/p/117460/pour-monsieur-eau-de-toilette-vaporisateur/,0,www.chanel.com,true,2026-07-18T14:23:30.289Z,duplicate_url_across_fields
chanel-5,Chanel,プール ムッシュ,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00pv5mn.k90d6eb3.g00pv5mn.k90d71f1/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fkousuimonogatari%2F1184426%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fkousuimonogatari%2Fi%2F10015068%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/kousuimonogatari/1184426/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T14:23:41.246Z,
chanel-5,Chanel,プール ムッシュ,source,1:official,,,https://www.chanel.com/fr/parfums/p/117460/pour-monsieur-eau-de-toilette-vaporisateur/,true,2,blocked,403,https://www.chanel.com/fr/parfums/p/117460/pour-monsieur-eau-de-toilette-vaporisateur/,0,www.chanel.com,true,2026-07-18T14:23:31.949Z,duplicate_url_across_fields
ysl-5,YSL,クロス,purchase,rakuten,product,product,https://hb.afl.rakuten.co.jp/hgc/g00rv9hn.k90d606b.g00rv9hn.k90d794d/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fbrandacross%2F158715%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fbrandacross%2Fi%2F10012153%2F&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,true,1,redirect,200,https://item.rakuten.co.jp/brandacross/158715/?scid=af_pc_etc&sc2id=af_101_0_0&rafcid=wsc_i_is_9fdeb09f-0a42-4a33-b337-0ae38817954c,3,rakuten.co.jp,true,2026-07-18T14:23:42.862Z,
chanel-6,Chanel,アンテウス,purchase,official,product,,https://www.chanel.com/jp/fragrance/p/118460/antaeus-eau-de-toilette-spray/,true,2,blocked,403,https://www.chanel.com/jp/fragrance/p/118460/antaeus-eau-de-toilette-spray/,0,www.chanel.com,true,2026-07-18T14:23:34.001Z,duplicate_url_across_fields
